userid,productid,rating
32096,wcl070166,3
18829,app085073,4
66633,bth066167,4
51765,wcl122934,3
53232,bag118519,3
37561,wcl221470,4
71187,mcl082859,4
89186,tvc049024,3
20690,wcl165808,4
39646,acs064508,4
51765,bag029733,3
36790,mcl063944,4
36948,mcl185879,3
84979,acs056766,5
46732,wcl056587,5
19628,bth083660,5
17361,app067289,5
49227,wcl032615,4
97656,tvc238094,4
93532,acs097231,3
13275,wcl022637,4
18089,str023758,3
68846,acs044590,3
84093,msh119214,4
19692,wcl140308,4
38333,app212678,4
71370,mcl098833,4
84725,acs167795,3
53428,mcl240731,5
38698,msh176907,3
53174,wcl210238,4
29276,tbp091908,4
42285,wcl176773,3
80941,hkt224158,3
99043,wcl002807,3
50815,wcl121055,5
21466,bag138003,3
75108,mcl128190,5
70663,wcl024203,5
70199,acs123238,4
88783,wcl244979,3
31037,acs217491,3
45441,wcl230170,4
36369,wcl178334,4
34497,acs189109,5
55067,wcl106283,5
25117,app102828,4
89790,mcl144495,3
62899,msh102163,4
42225,tvc217471,3
94630,acs206700,5
94747,wcl087554,4
15493,msc019904,5
86733,acs072121,3
43398,bth084323,4
55210,acs251265,3
13573,acs006105,4
39206,wcl142830,5
57455,msh026008,5
30942,tvc030373,5
72271,tvc073395,4
97912,app193208,4
21692,wcl027019,3
27937,acs069887,3
70976,wcl220579,3
32388,tvc036758,5
47981,mcl156812,3
85810,app157343,3
91100,wcl023212,5
92693,tvc012386,3
30467,hkt243013,4
69121,app070315,5
98902,msh022506,5
91212,tvc207800,5
71954,wcl056385,4
37348,msh236605,3
24449,acs224573,5
50103,wcl224958,5
25501,tvc108235,5
37561,str014797,5
75765,acs140070,3
68314,acs227354,3
37122,app020082,5
23598,mcl052127,5
94016,acs245116,3
44666,tvc116216,3
54176,msh058358,3
52835,str000385,3
61616,bth177725,3
42559,acs041887,5
28677,wcl164174,3
88892,acs187156,3
67285,acs261092,3
67560,str160108,3
35569,spf191029,5
97919,acs224799,4
56995,acs179180,5
55059,mcl138530,4
76898,wcl181440,4
36601,acs226375,3
34475,acs131613,3
59082,acs094256,4
49611,str092043,5
53732,str257237,3
10033,mcl069656,4
13949,bth132943,3
89076,mcl082073,3
86619,spf146227,5
60060,hkt215945,4
95806,app213116,5
64878,tvc139878,3
57130,acs023677,3
10407,acs094425,3
11730,msh182583,3
52112,str168204,5
98540,tvc159879,4
30535,wcl163121,5
19628,str223278,3
87687,wcl003110,5
94551,acs051148,3
30911,hkt210133,5
95959,tbp070993,5
67152,tvc150789,5
48611,wcl006299,3
34801,tvc184532,4
28860,wcl030748,3
22512,acs136725,5
31216,msc162920,4
70024,mcl067016,3
71492,wcl102153,5
34311,wcl241082,5
84744,acs074022,5
81532,wcl077802,5
51765,wcl245537,3
46655,app051680,3
16164,msh149901,5
83860,mcl240316,4
22417,str170200,4
13545,str098643,4
87320,acs192649,5
71995,msh191493,4
45672,wcl178866,3
43071,acs078479,5
55913,kfa003452,4
62499,wcl114675,5
42500,bth151575,4
59384,wcl248420,5
26027,mcl100289,4
84709,acs095820,3
22953,cmb020668,5
40548,bag164005,5
69716,acs192499,4
18151,acs034232,4
38308,wcl251220,5
89913,mcl001742,4
20116,wcl034568,3
69932,acs062437,3
98713,acs017089,3
74339,acs169860,3
54440,wcl165078,4
41205,wcl210813,5
97373,acs181148,5
45700,app068925,3
37091,tvc145079,3
32250,wcl155380,4
44754,msh117496,3
73575,app109432,3
48482,mcl127887,3
19983,acs004779,4
90350,wcl138816,5
17171,wcl007973,5
91224,spf139915,4
97242,acs183364,5
15939,msh052899,4
69512,tvc107447,5
74584,msh030046,4
10033,hkt008422,3
60048,wcl207184,4
88892,tvc242101,3
35501,app099778,4
41205,wcl000184,3
77768,app248238,5
80588,bag141890,4
18921,tvc084901,4
91571,mcl155138,4
17608,msh211423,3
71995,acs089294,5
61752,acs181636,4
28901,hkt212180,3
10588,str105839,3
19984,str252243,5
36639,ggf251601,3
80997,spf121950,4
13949,wcl039696,4
94913,app107723,3
23519,acs032580,3
97320,hkt163621,4
20213,wcl038374,4
62858,acs254107,4
60048,wcl212163,4
27897,app233723,5
43348,spf254447,4
99576,ind016492,5
77463,acs237673,4
10059,acs010809,4
60157,mcl176974,4
21569,acs080863,5
50255,acs082827,5
76150,wcl228661,3
69512,msh179085,5
47080,msh072539,3
18954,acs146859,4
57187,wcl215992,5
41328,msh018036,4
53066,app081521,4
74799,wcl204378,3
19692,acs107808,5
70542,str253833,4
74497,acs195844,3
40307,acs206375,4
94397,acs139367,3
48590,wsh151960,5
46675,app063125,5
27585,acs118465,3
79907,hkt032634,4
90344,acs195716,4
44425,acs006570,3
71492,msh174561,4
35569,cmb188505,5
61742,tvc180962,4
22153,bth116516,4
81461,wcl142407,4
48980,wsh174476,4
15043,tbp030665,4
38308,acs183205,4
86959,str167966,3
96592,acs178896,5
25172,acs158315,5
14343,wcl109373,3
28860,tvc157994,3
22942,tvc057829,4
40371,str159339,4
30837,wcl012224,4
15939,mcl085619,4
76702,acs192079,5
55067,kfa229904,3
11375,tvc237425,4
98305,mcl228055,3
29733,kfa117247,4
92693,wcl028525,3
10300,str157875,4
97106,tbp180415,5
33523,msh079651,3
88041,msh054689,5
58073,app018632,3
76567,app038918,4
67919,cmb023272,3
11166,wcl103704,4
44971,acs042337,3
51453,wcl091958,5
41466,bth218919,3
13827,acs085159,5
28528,acs115004,3
94013,wcl142202,3
10290,acs040558,4
40710,mcl135828,4
23511,acs032927,3
26992,tvc225707,5
58425,acs248203,3
81532,cmb106083,4
41729,acs214847,5
23063,acs170233,4
79332,acs000507,3
15999,wcl133795,5
55834,hkt225005,5
27584,wcl022969,4
39094,app243837,5
78621,wcl122983,4
88920,app248854,4
28989,wsh027637,5
51100,wcl065074,4
60884,kfa142489,3
25172,mcl064202,5
82190,tvc020295,3
49501,acs141287,5
39357,wcl101231,4
83852,acs034440,4
66990,tvc017145,5
39457,wcl182535,5
30158,wcl132466,3
80887,msh041289,3
50103,acs097389,5
37349,wcl178883,3
13643,wsh062203,4
47308,wcl248971,4
71196,wcl213886,4
43646,wsh051686,4
28398,wcl206976,3
71370,tvc136509,5
52554,hkt184858,3
26240,hkt214370,4
28991,app069602,3
10059,wsh239199,5
82813,acs106429,4
13850,str196060,5
35282,hkt197321,5
57739,mcl220646,3
37704,app143213,5
26326,str044886,3
40552,msh199137,4
58425,wcl160782,4
57332,acs088127,4
96053,kfa172282,3
23091,wcl097478,4
11778,app059804,5
81461,tvc136425,4
89476,acs051356,3
84185,wcl037832,3
32951,hkt097531,4
51434,mcl087709,3
18089,wcl144966,3
74339,wcl073844,4
33003,tvc005009,3
88661,app034660,5
85846,wcl100428,5
67585,tbp067185,4
16526,acs033637,4
81596,hkt038338,5
65293,ind094719,4
88002,mcl262525,3
60157,str185924,3
84698,spf058436,4
74131,bth067571,3
85872,mcl262127,3
54176,tvc221415,4
47175,str045547,5
51600,str208660,3
99043,acs071879,4
49999,acs111723,5
95290,acs024303,4
79160,app121040,5
36446,wcl183011,4
48153,acs134793,3
26718,acs019099,4
41466,wcl150553,4
97659,acs051069,3
23065,msh129607,4
95767,wcl210015,5
85810,msh252610,4
90341,tvc176885,5
56636,bag068078,5
61384,msh065313,4
64507,mcl239100,3
39712,app057986,5
37133,wcl058694,5
67428,acs038184,3
81269,mcl088211,3
31330,wcl262964,3
68234,tvc141291,5
55883,str128787,4
49600,bth135165,4
29095,tvc023419,4
89719,bag082852,5
57228,wcl228614,4
37918,mcl187322,3
93532,wcl168938,4
47107,wcl204749,5
58740,acs038160,4
83184,acs140054,5
45893,acs263605,4
13025,kfa170281,5
88554,tvc135660,3
94630,msh170009,5
13275,tvc201092,3
14872,acs113015,5
53517,mcl226305,5
32286,bth045172,4
80192,acs200483,3
99039,acs095550,5
90341,acs113749,3
45189,app180880,4
75142,tvc202731,5
60053,acs163810,3
78054,tvc240171,5
52422,wcl012564,3
86235,tvc005753,5
72316,mcl101836,5
55428,app221066,4
21014,bth235914,5
11217,tvc263359,4
99007,mcl265501,5
73691,msc180253,4
10184,acs109027,5
58425,tvc173415,3
24449,mcl196186,3
27048,acs190237,5
11778,acs130199,3
13733,ind199627,3
65749,wcl080736,3
75141,acs045917,4
33869,msh153087,4
54601,kfa068951,3
34478,acs047200,4
21461,acs029563,3
17179,str118606,3
61525,mcl187658,4
61332,wcl138076,4
36570,acs130149,5
99642,bag234082,3
78455,acs139042,4
59630,mcl044948,3
69735,bag236201,3
71336,acs057157,3
60287,acs096852,4
69189,tbp130533,4
65576,wcl126978,3
49999,mcl002329,5
57423,wcl245685,4
58060,acs011831,5
91956,tvc005883,4
96511,tvc207766,5
80921,app119350,4
38698,wcl128499,5
24621,str125429,3
47023,msh045634,4
77837,wcl236323,4
85806,wcl265883,4
61386,wcl006099,3
65611,acs037919,5
44322,msh070811,3
34746,mcl085697,5
44322,bth092429,3
82010,wcl120145,4
69551,acs131932,4
70207,hkt115519,3
98052,str067138,3
29252,msh257560,4
61157,app195687,4
15157,spf110012,4
25124,kfa070768,5
90863,wcl213021,5
69537,tvc061744,3
24455,tvc119793,5
89667,acs095431,5
13850,acs226914,4
20509,mcl197428,4
74724,cmb027495,3
30348,acs222149,4
70547,msh085434,5
35380,acs150775,3
99060,msc124785,5
93311,wcl133896,4
67755,hkt206965,3
17038,wcl008364,3
81404,wcl035374,4
76552,acs033395,4
30467,tvc176449,3
80348,wcl081608,3
55372,ind030934,4
21998,acs195794,5
36319,cmb167486,5
16030,spf116257,5
85131,wcl024517,5
87298,kfa242728,3
90187,mcl215568,5
90470,str124842,4
18233,ggf116993,5
87588,wcl113358,5
47985,spf129062,5
48626,acs249518,4
51676,tvc035145,3
80677,acs191435,4
75814,wcl012060,3
66995,acs040723,5
64878,mcl246431,3
25224,str076224,4
93498,tvc257667,3
84097,cmb146490,4
35282,ggf215350,3
74584,wcl071110,5
26567,acs185081,4
69551,str050788,5
32903,acs116535,5
26028,str164794,4
13850,acs185081,3
71748,acs025221,4
42935,acs000619,4
79020,wcl104791,3
90344,acs088647,4
14231,wcl030482,4
93408,app128650,5
68285,hkt239874,3
88528,str019901,5
28398,wcl060378,5
59974,tvc234921,5
26240,acs232884,4
39859,tvc113543,5
47320,tvc229742,5
70960,msh123682,3
35501,str203106,5
65042,hkt037364,4
43123,str144602,4
85062,hkt065250,3
20147,mcl011287,5
90903,msh069391,5
20147,bth223642,4
83003,kfa202614,5
41509,tvc238493,5
77711,msh234837,3
49382,wcl265960,4
31212,msh248674,3
90202,app172728,4
34497,app152348,4
80677,kfa218443,3
57228,acs140732,5
47085,wcl191788,5
60635,kfa002615,5
63179,wcl128923,3
53066,acs142425,5
31392,mcl100400,5
62981,wcl029080,5
54418,mcl253687,5
67585,acs107263,4
47175,tvc010117,3
70547,msh184509,5
86646,wcl232822,4
98552,kfa107887,5
77001,msh097609,3
59082,msh187810,4
87222,acs210300,4
20038,hkt228710,4
92379,wcl217276,4
61438,str034437,5
37555,wcl245351,3
58170,app119996,4
93374,wcl082611,5
33552,tvc222656,4
13573,str000735,4
39206,wcl031887,4
66995,str178425,4
80921,spf207360,4
49808,kfa065792,4
84654,tvc209766,3
41509,msh151275,5
51732,ggf101622,4
67560,wcl231435,3
26832,mcl107254,3
83860,wcl050686,4
89681,bth178774,4
98975,wcl165740,4
23767,acs136882,5
64281,acs102571,4
27060,wcl263477,5
21488,app012617,4
83474,wcl229647,3
46163,msh095155,3
31037,str076183,3
68011,tvc213803,3
61219,acs010974,4
77435,wcl053495,4
92084,msh236174,5
71954,wcl190279,4
39969,wcl255830,5
22953,cmb238531,3
69932,wcl140435,4
16119,str080737,3
50409,hkt179189,5
39166,str124872,5
44310,tvc072787,4
81004,wcl177468,3
88393,tvc028424,3
94551,msh088137,3
64865,str055340,4
76466,acs155028,4
91003,mcl081714,3
69121,str047303,4
53875,acs048245,5
31061,app087546,3
57668,cmb050416,5
29667,wcl243616,3
98025,wcl002763,4
49174,tvc120310,3
77335,msh108490,3
99405,app013420,4
95543,mcl139600,4
89191,app001254,4
66521,mcl092141,4
44332,str212799,5
32713,acs046302,3
88354,wcl138506,3
28898,wcl063268,3
95243,tvc153296,3
68828,mcl202491,3
98616,tvc188521,5
14231,pet250995,4
45893,app065220,5
40347,mcl063337,5
69447,str070268,4
15789,mcl050677,4
40487,tbp209391,5
13414,acs177491,3
65934,cmb203806,3
89186,wcl012607,3
78186,wcl118312,5
57782,tbp056788,5
63497,wcl150808,5
82807,cmb208733,4
36091,tvc230759,3
59173,mcl072453,4
15928,wcl055685,4
51765,acs043532,4
88393,wcl042162,3
15789,acs028552,4
84882,str101900,3
28495,hkt132360,4
89790,wcl111315,4
56407,app176990,5
47042,msh063514,4
61244,app059593,4
79977,hkt080102,5
80886,acs210967,5
54238,msh033219,4
85030,str204111,3
83584,acs193423,4
48931,acs181635,5
50144,acs073585,5
39357,acs067863,4
85404,kfa260144,5
19628,mcl198293,3
70663,acs133613,5
56013,app104213,4
36541,wcl139865,4
64344,tvc167229,3
92602,acs251893,4
77248,tbp045736,5
54440,acs047180,4
92290,mcl175060,4
80575,cmb089966,5
27060,acs214064,4
58345,acs060538,3
88447,msh171158,5
48153,str081259,5
70960,acs259805,3
28901,wcl164116,4
45308,acs169737,5
83057,msh096649,4
34989,acs171770,3
51453,wcl212562,5
31781,wcl094148,5
41342,wcl172334,3
13733,acs041272,4
71187,acs190450,5
77362,app030026,3
36639,wsh262125,4
34486,acs037971,5
66583,msh019907,3
43666,wcl129215,3
42935,msh265715,3
68859,wcl028113,3
96548,msh075294,3
81797,cmb114404,3
20317,acs218247,3
37131,msh108084,5
43121,tvc141851,4
72477,tvc161908,5
27113,msh191700,5
74131,acs070685,5
30115,wcl237766,3
12124,msh123384,5
41328,ind180256,3
17130,wcl252905,5
26217,tvc034907,4
77596,bag242908,4
26660,wcl078806,5
48153,acs176041,4
63776,cmb264726,4
57634,str200521,5
98305,mcl086503,5
95959,tvc132348,5
25523,wcl019708,3
64281,spf219516,5
61143,mcl028649,5
57191,wcl258256,4
24409,acs016392,5
53309,acs224667,4
11873,wsh037741,4
80575,mcl105908,3
20972,tvc065251,4
82770,cmb247848,3
73722,tvc023345,4
19692,wcl087453,5
77022,tvc183946,3
38733,acs260064,3
11375,mcl234627,3
20213,app090796,4
36344,acs205249,5
26992,mcl017343,5
56037,spf011631,3
39060,tbp244503,4
24449,acs228813,5
67856,msh195329,5
57182,mcl213218,3
80887,msh227160,5
12124,acs070036,3
89913,msh134063,3
84783,acs092085,5
63737,acs055333,4
21498,wcl147453,5
70199,msh048823,5
44727,msh264017,3
70980,kfa118219,3
82737,pet087152,5
73213,tvc210581,4
86791,wcl181326,4
15507,tbp226935,4
59263,acs054337,5
59158,msh191874,5
96149,tvc025523,5
14555,acs245104,3
98439,acs227829,4
90100,mcl061160,3
82517,acs207229,3
75387,wcl165728,4
34801,kfa022999,5
31212,bth022715,5
37390,bth260814,3
30230,tvc106688,3
23688,str179788,3
93408,app116580,3
71196,msh102533,5
66026,mcl073022,4
43106,wcl100796,3
74661,mcl180488,3
48860,wcl168439,4
60532,tvc065487,3
65934,bag035461,5
45672,msh088137,5
73031,app024082,3
77335,tvc244017,3
66809,acs068772,3
54861,msh022587,3
51600,ind089297,4
78749,app206148,3
81177,wcl087539,4
15535,acs025068,4
31726,str181942,4
61935,acs229045,4
11430,app221243,3
28859,str231886,3
46491,tvc044039,5
70117,pet160754,3
34801,wcl038256,4
70960,wcl006638,5
95846,mcl241209,3
37260,cmb090244,4
74131,mcl176282,5
78392,msh251643,3
78276,tvc114708,3
45267,wcl248841,4
14453,acs195772,5
29733,wcl141397,3
61835,wcl259732,5
60449,tvc226664,3
33104,tvc025390,5
47987,msh024698,3
63737,wcl155610,3
99402,wcl140280,3
15189,wcl210615,5
34973,acs191768,3
19984,app135331,5
80068,hkt127860,3
87935,wcl065099,5
32922,acs131347,4
14343,tvc080183,5
37137,msh234847,4
86598,app009121,3
60884,acs059831,4
12225,msh120912,3
23065,bth074907,4
80760,acs180571,4
30417,bag236298,5
36104,wcl001108,3
10407,tvc222661,3
12064,wcl040841,5
41205,bth220977,3
45144,str002343,4
91685,msh215505,4
89186,acs239872,5
83184,msh251609,4
69123,bag223768,3
20401,bag131854,5
11873,acs194212,3
60098,tvc198622,3
45478,acs114861,3
83593,wcl176013,4
54635,msh167945,3
19984,msh199870,3
20509,tvc100262,3
85062,str084992,5
87583,acs037375,5
68011,mcl198602,5
88447,pet050572,3
15833,ind089481,5
53460,wcl060409,3
89264,hkt254802,5
75142,wcl148612,3
11424,wcl073699,5
67538,tvc192791,4
96831,tbp188715,4
15493,acs023945,5
77136,bth206610,5
43222,tvc118817,4
69758,acs106046,4
72817,acs026463,4
19453,tvc148107,4
63475,acs056878,5
64328,mcl209235,5
69297,tvc235042,5
90306,tvc014356,5
79399,msh247296,3
50525,acs248856,5
90603,wcl259985,4
42119,tvc017851,4
64182,acs219274,3
84118,acs065389,5
44341,msh143035,4
17686,tvc155766,4
26971,tvc208584,4
13379,acs133774,5
61628,app139482,5
46127,acs229682,3
66612,mcl150343,3
19702,wcl259103,3
26295,mcl077610,3
46650,msh257596,5
50259,msh075587,3
95103,msh013834,5
13620,tvc014204,3
27654,str064680,4
99405,tvc237721,4
59664,tbp240615,3
68946,wcl080008,5
39764,wcl147453,5
67428,acs205768,4
33657,wcl259543,4
74584,tvc233407,5
93267,mcl144574,5
33186,str018902,4
59370,tvc181113,4
27744,acs183758,3
59444,cmb047273,3
40710,msh084308,4
88892,wcl228994,5
84251,msh004209,4
17361,wcl180023,5
67668,wcl080362,4
31550,spf163350,3
69932,msh075866,4
50843,str109565,5
30467,pet150422,4
82807,tvc219534,4
74724,mcl232263,3
18219,mcl037079,3
14282,wcl000379,5
19984,app181104,3
51453,acs136227,3
25138,acs159581,5
83057,spf027601,5
90691,acs029292,4
67736,wcl019086,5
37868,msh103841,4
94630,app138279,5
30942,spf155037,5
90202,acs187553,5
15806,msh177654,3
57276,hkt016097,3
45751,acs265724,4
71720,acs076372,3
91107,wcl057113,5
54632,wcl018238,3
83259,msh063707,4
15030,wcl052458,4
53213,acs263647,4
55419,msh195314,4
80514,str174413,5
34973,mcl257559,5
38582,wcl242053,5
81797,str017319,5
76715,acs016707,4
48796,bth150472,5
30288,acs140830,4
74408,bth037328,4
83184,acs226699,5
54861,acs231071,5
15325,mcl003913,4
34705,acs161836,3
70976,tvc026828,4
22700,tvc006634,5
36790,tvc140115,5
13842,wcl142905,5
24449,app002892,5
26239,str237610,5
93311,tvc225072,4
53309,wcl128111,3
52336,wcl202415,3
91212,spf042684,4
37137,str150336,3
30168,wsh226838,3
17686,wcl128099,4
90358,msh082876,4
70405,acs129041,3
39543,bag041440,4
43492,mcl121532,4
70117,cmb204328,4
19974,wcl257885,4
22783,app021083,4
84680,msh251987,3
45217,str239570,5
30168,wcl143090,5
32369,wcl072419,4
62973,wcl194828,5
84882,tvc103036,5
44968,str221411,4
45189,str013405,5
68946,tvc100854,4
76702,acs227288,4
47981,wcl067462,5
51676,tvc208090,5
67720,hkt250416,4
16164,hkt031274,4
93374,acs187156,4
70506,mcl244890,4
62499,acs205794,4
87078,app171559,3
17169,msh018518,4
32907,kfa116402,4
21498,wcl205960,4
89151,acs081703,5
73213,str034318,5
95846,spf091223,4
92124,wcl243915,4
72146,tvc233394,4
17171,mcl236012,5
11430,bth220032,4
74016,tvc256005,5
61752,app067162,3
61558,mcl240225,5
77837,app193148,4
39802,wcl025405,3
68828,acs202471,3
39993,acs061753,4
50815,wcl043993,4
91312,tvc027171,3
59668,mcl257045,3
52336,mcl256906,5
75255,acs055904,5
13025,tvc100891,3
36021,wcl108637,4
95543,tvc179714,3
41319,msc188269,3
21281,acs042237,5
19628,tvc009494,5
83367,wsh259228,3
86474,acs094498,3
98439,hkt257516,5
58429,wcl150647,3
17171,app009121,5
56443,mcl004233,5
90835,wcl140756,5
55131,acs236968,3
75517,wcl035884,3
22382,hkt244514,5
43376,ind033080,3
48626,wcl247776,3
88900,str174478,4
52371,wcl122983,5
26605,str050070,3
95846,wcl069447,4
83593,acs219530,4
60650,acs132644,3
34310,mcl204869,3
70980,tvc004796,3
78054,kfa050283,4
38333,wcl236650,3
45672,acs205476,3
80284,wcl257287,3
78454,msh015326,3
37412,hkt245361,3
82120,tbp048683,3
27654,acs259378,3
91564,app082305,4
94397,mcl243438,5
96187,wcl243297,4
14166,acs183599,5
72271,wcl114045,5
99576,wcl161625,4
65779,wcl167182,4
47981,wcl150008,5
51019,bth138626,4
31061,wcl126477,5
37527,app096370,5
37598,wcl114067,4
13275,wcl067473,5
49380,tvc123858,5
34313,wcl223479,3
44971,acs048974,5
16115,ind237013,4
93508,bth001520,5
20793,wcl242055,5
58766,hkt027416,4
30630,acs195075,5
77741,ggf185651,3
13850,mcl253136,3
26605,str074395,4
50360,str020845,4
86381,tvc122314,3
28859,acs075885,3
43121,wcl135345,5
20582,app104233,5
80203,wcl080428,3
33877,tbp067274,4
50403,wcl024087,4
16705,tvc086720,3
20484,acs074429,3
81827,wcl242320,3
92084,acs160985,4
31037,wcl115100,4
40818,msh188872,5
99037,acs062378,5
24437,mcl158494,4
49189,hkt033666,5
36424,mcl201934,3
21014,acs083148,4
90314,acs121399,3
63497,pet055748,4
98256,str102005,4
17033,hkt237144,3
96592,tvc114126,5
60123,tvc165891,4
75622,tvc040904,5
18829,acs004773,3
77768,str231553,5
27585,tvc061530,4
53875,app097793,4
39592,acs253482,5
11873,acs265972,3
35931,msh160376,5
61152,app055545,4
23688,tvc205699,3
71187,hkt143170,3
45700,acs101807,4
95071,wcl077017,3
15189,cmb246726,5
45672,wcl042949,3
30158,wcl118663,5
41969,kfa099324,5
40710,tvc075455,5
57187,msh140502,4
78621,tvc178285,3
97743,wcl088349,5
39518,msh194628,4
67652,acs099265,4
85987,mcl139600,3
59413,app153481,3
71568,tvc159009,3
92319,tvc229530,3
55913,cmb047834,4
37131,spf219516,5
32811,app190030,3
64328,app172318,4
17563,acs196091,5
98166,msh224575,5
32963,cmb199663,3
73759,msh182650,5
28898,wcl168192,5
65169,wcl118254,4
10150,mcl177308,3
96195,kfa082973,5
97659,acs070115,3
24303,mcl006463,3
86619,mcl188133,4
17742,str127381,4
17229,mcl018844,3
75858,acs232151,4
34605,str059635,3
63133,str059535,5
23063,bag129375,5
25779,mcl160824,5
24621,wcl204081,5
71836,wcl050641,3
69352,acs122181,3
66005,mcl192723,5
54979,acs126454,5
14769,acs031679,5
17229,mcl256465,5
20787,msh171275,4
44774,wcl233977,5
87886,wcl049658,5
11424,wcl036317,4
39890,acs262140,5
98256,tvc191276,3
44727,tvc142834,4
11698,kfa192850,3
69889,tvc080349,4
85131,ind264813,3
61152,wcl080005,4
17492,ind181129,4
64865,acs037719,4
45810,acs206494,4
37364,mcl079926,4
17474,acs001875,3
85062,wcl108601,3
49801,acs108010,4
18089,acs095768,5
30230,app102290,5
71748,wcl077588,5
67652,acs066942,3
54176,acs104345,3
15691,tvc200143,4
56372,msh207629,4
13447,kfa151331,4
17474,str008367,3
88041,acs086446,5
38853,mcl099289,4
89473,acs219358,5
88041,acs184635,3
31554,acs219077,3
43348,wcl211559,4
63475,msh043124,3
13850,tvc052770,3
51121,wcl221992,5
39859,spf233721,4
39969,acs062688,3
17492,acs043239,5
92463,acs092952,4
81004,acs068580,3
68835,tvc237495,3
19844,hkt020808,4
56037,acs261761,3
78596,bag065362,3
15806,msh231478,5
92290,spf147568,5
86381,acs228813,4
94827,wcl016679,3
93239,wcl126549,3
10184,app184291,3
10199,mcl170868,5
50255,tvc001225,5
21466,acs038680,4
62858,acs210304,3
86959,app006581,5
